experiment_name,scoring_mode,inference_mode,train_time,inference_time,roc_auc,metric_precision,metric_recall,f1_score,metric_optimal_threshold,metric_pa_10_f1,metric_pa_10_roc_auc,PA%20_f1_score,PA%20_roc_auc,PA%50_f1_score,PA%50_roc_auc,PA%80_f1_score,PA%80_roc_auc,metric_disturbing_roc_auc,metric_disturbing_precision,metric_disturbing_recall,metric_disturbing_f1,metric_n_pure_normal,metric_n_disturbing_normal,metric_n_anomaly,loss_reconstruction_loss,loss_discrepancy_loss,loss_recon_normal,loss_recon_anomaly,loss_recon_pure_normal,loss_recon_disturbing,loss_disc_normal,loss_disc_anomaly,loss_disc_pure_normal,loss_disc_disturbing,loss_recon_normal_std,loss_recon_anomaly_std,loss_disc_normal_std,loss_disc_anomaly_std,loss_disc_disturbing_std,disc_ratio_1,disc_ratio_2,t_ratio,disc_cohens_d_normal_vs_anomaly,recon_cohens_d_normal_vs_anomaly,disc_cohens_d_disturbing_vs_anomaly,recon_cohens_d_disturbing_vs_anomaly
001_default,adaptive,all_patches,61.65527319908142,6.500386953353882,0.8762406674801869,0.4176865377023293,0.9120689655172414,0.5729759003520173,0.018513823,0.529677639433737,0.9531753556232927,0.5274485939401704,0.9444748033280002,0.5131621499256193,0.9169952162074404,0.4717119113573407,0.8766493531033639,0.9724333333333334,0.9923664122137404,0.8666666666666667,0.9252669039145908,1300,300,500,0.010338556952774525,0.00221824599429965,0.009471895173192024,0.014701751060783863,0.00696664210408926,0.01667727157473564,0.0015424992889165878,0.005620281212031841,0.0007946336409077048,0.0036934404633939266,0.009977951645851135,0.010186203755438328,0.0019012667471542954,0.003214339492842555,0.0025125667452812195,3.6435963481162297,1.5216885315600908,1.5521429735586536,1.8752842269110999,0.5222941485501871,0.6785631940789977,-0.14804484879528937
001_default,adaptive,last_patch,61.65527319908142,1.7699997425079346,0.75988375,0.44963144963144963,0.732,0.5570776255707762,0.033439122,0.5765856950067476,0.8575656827542114,0.5765856950067476,0.8532031280176451,0.5069450588339379,0.7757204076710054,0.38352490421455937,0.6587547756988775,0.8915692307692308,0.5379464285714286,0.8033333333333333,0.6443850267379679,1300,300,500,0.017205962911248207,0.0021301493979990482,0.016349731013178825,0.0199459046125412,0.013826527632772923,0.02728361450135708,0.001694272505119443,0.0035249553620815277,0.0010554668260738254,0.004462430253624916,0.013191825710237026,0.013903852552175522,0.001895596389658749,0.0024564494378864765,0.0024358853697776794,2.0805003601409595,0.7899165393235565,1.2199523280805278,0.8955853358693207,0.2689498939876563,-0.3823580145301858,-0.41920368555418347
001_default,default,all_patches,61.65527319908142,6.38979172706604,0.8021187116202173,0.3503328444093422,0.8922413793103449,0.503119176861379,0.008590034,0.4566342448155625,0.9231582835483884,0.4551032405026086,0.8987310294450275,0.4487484551675797,0.8363556135001253,0.375702559150169,0.7565576318234488,0.9654435897435898,0.4956063268892794,0.94,0.6490218642117376,1300,300,500,0.010337899439036846,0.002221272327005863,0.009472262114286423,0.014695939607918262,0.006966245360672474,0.016679830849170685,0.0015454665990546346,0.005623603705316782,0.0007965846452862024,0.003699330613017082,0.009946164675056934,0.010201373137533665,0.0018983142217621207,0.0032251975499093533,0.002505227457731962,3.6387504726740807,1.5201638058222282,1.5514693233689218,1.8750060381753209,0.5229229341742303,0.6772554916795591,-0.1492402336535431
001_default,default,last_patch,61.65527319908142,1.8121790885925293,0.6347125,0.29163787145818937,0.844,0.433487416538264,0.010233429,0.40986845819454637,0.7619196737863775,0.40986845819454637,0.7553888614462478,0.3798677020419902,0.6287841275164758,0.3002836280248627,0.48298583481272694,0.7362794871794872,0.2448780487804878,0.8366666666666667,0.37886792452830187,1300,300,500,0.017180440947413445,0.0021290492732077837,0.016309425234794617,0.019967690110206604,0.013781598769128323,0.0272633358836174,0.0016928864642977715,0.0035247711930423975,0.0010645717848092318,0.004415583796799183,0.013150382786989212,0.01408887654542923,0.0018846950260922313,0.002476745517924428,0.0024471471551805735,2.082094958184288,0.7982553095344656,1.2243029769422946,0.8969858096462103,0.2732866620674598,-0.36083172934842517,-0.4161268925719835
001_default,normalized,all_patches,61.65527319908142,6.390052318572998,0.8721678836666142,0.4365503657850309,0.8916666666666667,0.5861352474499434,0.03800229,0.549935032931583,0.9513632856942165,0.549935032931583,0.9427229015151578,0.5346705000792339,0.9129210179332669,0.4580494544761542,0.8704302335770102,0.9713897435897435,0.9961389961389961,0.86,0.9230769230769231,1300,300,500,0.010324204340577126,0.002213838044553995,0.009458942338824272,0.014680352993309498,0.006965701002627611,0.016629768535494804,0.0015384970465674996,0.005613832268863916,0.0007924476522020996,0.0036842136178165674,0.009932409040629864,0.010128850117325783,0.001894988352432847,0.0032100046519190073,0.0025065175723284483,3.6488830398201353,1.5237490584762388,1.5520062336136302,1.8790338865717464,0.5239379346667035,0.6807784910344374,-0.14706522366302294
001_default,normalized,last_patch,61.65527319908142,1.7609026432037354,0.75508875,0.427437641723356,0.754,0.5455861070911722,-0.12225208,0.5524222704266089,0.8542678146931729,0.5524222704266089,0.8498119794271713,0.4915864378401005,0.7732710581816277,0.3732394366197183,0.6452902301435959,0.8763641025641025,0.47326732673267324,0.7966666666666666,0.5937888198757764,1300,300,500,0.01719943806529045,0.00211940030567348,0.016329383477568626,0.01998361386358738,0.01380243431776762,0.02727949060499668,0.0016820806777104735,0.003518823068588972,0.0010477729374542832,0.004430748056620359,0.013209674507379532,0.013997347094118595,0.0019042411586269736,0.002473525470122695,0.0024754456244409084,2.0919342311429436,0.7941808204424996,1.2237817584001809,0.8937378375236887,0.2725450771471795,-0.36810586145795143,-0.4150767822663464
001_default,adaptive,all_patches,69.06963586807251,6.431259393692017,0.900171036057314,0.4801486737624599,0.8166666666666667,0.6047451856580487,0.012626363,0.6122701206248764,0.9883456947874718,0.6104153259739616,0.9837776542031498,0.5742076391710687,0.9599169079064493,0.4485588747340205,0.891150837077746,0.9682846153846153,1.0,0.7433333333333333,0.8527724665391969,1300,300,500,0.00665772520005703,0.0008356658509001136,0.003856174647808075,0.02076208032667637,0.003431336721405387,0.005078055430203676,0.0007743890164420009,0.001144162379205227,0.0007042986107990146,0.0009759766981005669,0.002350501250475645,0.018507014960050583,0.0005947142490185797,0.0010133369360119104,0.0007966119446791708,1.4774842877023717,1.1723134971326534,5.384099109070908,0.5420972388854164,2.1579759865986836,0.18740291273729767,1.244404828398279
001_default,adaptive,last_patch,69.06963586807251,1.7973473072052002,0.89325875,0.6540362438220758,0.794,0.7172538392050587,0.015548342,0.7362795477903391,0.9596817646092222,0.7305389221556886,0.9564769770300177,0.6924712888132709,0.925335766979086,0.5477737096964687,0.8249556815377552,0.7017615384615384,0.47619047619047616,0.3333333333333333,0.39215686274509803,1300,300,500,0.008658120408654213,0.000851164513733238,0.004097269847989082,0.02325284108519554,0.0036144121550023556,0.006189653649926186,0.0007612516055814922,0.001138885971158743,0.0006887947674840689,0.0010752312373369932,0.002468734048306942,0.01843933016061783,0.0006011041114106774,0.0013057878240942955,0.0009968713857233524,1.4960507173993112,1.0591911206636533,5.675189869349023,0.4573046486939105,2.069456513151429,0.053009949014887696,1.1453442325884404
001_default,default,all_patches,69.06963586807251,6.516719102859497,0.9448358526216345,0.7180966113914924,0.8586206896551725,0.7820965842167256,0.0062185884,0.806283062343816,0.9942202745700772,0.806283062343816,0.99272612089555,0.7952572794864237,0.9859193929662864,0.6845719190329733,0.9458698357364643,0.9882282051282052,1.0,0.84,0.9130434782608695,1300,300,500,0.00665772520005703,0.0008356658509001136,0.003856174647808075,0.02076208032667637,0.003431336721405387,0.005078055430203676,0.0007743890164420009,0.001144162379205227,0.0007042986107990146,0.0009759766981005669,0.002350501250475645,0.018507014960050583,0.0005947142490185797,0.0010133369360119104,0.0007966119446791708,1.4774842877023717,1.1723134971326534,5.384099109070908,0.5420972388854164,2.1579759865986836,0.18740291273729767,1.244404828398279
001_default,default,last_patch,69.06963586807251,1.794630765914917,0.94477875,0.8018348623853211,0.874,0.8363636363636363,0.0067801606,0.829533855052739,0.9785934146363461,0.829533855052739,0.9769749962003458,0.8162422573984859,0.9607324979645573,0.7376146788990826,0.9075573115956276,0.749951282051282,0.8796296296296297,0.31666666666666665,0.46568627450980393,1300,300,500,0.008658120408654213,0.000851164513733238,0.004097269847989082,0.02325284108519554,0.0036144121550023556,0.006189653649926186,0.0007612516055814922,0.001138885971158743,0.0006887947674840689,0.0010752312373369932,0.002468734048306942,0.01843933016061783,0.0006011041114106774,0.0013057878240942955,0.0009968713857233524,1.4960507173993112,1.0591911206636533,5.675189869349023,0.4573046486939105,2.069456513151429,0.053009949014887696,1.1453442325884404
001_default,normalized,all_patches,69.06963586807251,6.597498416900635,0.864351299664095,0.3957983193277311,0.8120689655172414,0.5322033898305085,-0.07155025,0.5203487153694623,0.9762756293039607,0.518672373279624,0.9690780863503626,0.48283123468993083,0.9306827201163369,0.3633286972647195,0.8460634739632528,0.9347102564102564,0.9605263157894737,0.73,0.8295454545454546,1300,300,500,0.00665772520005703,0.0008356658509001136,0.003856174647808075,0.02076208032667637,0.003431336721405387,0.005078055430203676,0.0007743890164420009,0.001144162379205227,0.0007042986107990146,0.0009759766981005669,0.002350501250475645,0.018507014960050583,0.0005947142490185797,0.0010133369360119104,0.0007966119446791708,1.4774842877023717,1.1723134971326534,5.384099109070908,0.5420972388854164,2.1579759865986836,0.18740291273729767,1.244404828398279
001_default,normalized,last_patch,69.06963586807251,1.8030219078063965,0.8712012500000001,0.6320272572402045,0.742,0.6826126954921803,0.03530231,0.7282093550381208,0.9488353337009875,0.7148360229047371,0.944376706103884,0.6553376906318082,0.9046910295638181,0.4973828362751065,0.7916618842786973,0.6885871794871796,0.4444444444444444,0.32,0.37209302325581395,1300,300,500,0.008658120408654213,0.000851164513733238,0.004097269847989082,0.02325284108519554,0.0036144121550023556,0.006189653649926186,0.0007612516055814922,0.001138885971158743,0.0006887947674840689,0.0010752312373369932,0.002468734048306942,0.01843933016061783,0.0006011041114106774,0.0013057878240942955,0.0009968713857233524,1.4960507173993112,1.0591911206636533,5.675189869349023,0.4573046486939105,2.069456513151429,0.053009949014887696,1.1453442325884404
002_window_200,adaptive,all_patches,70.99365377426147,8.935482501983643,0.8498977558588389,0.2873702553223729,0.8632225762403277,0.43119422497584264,0.03064023,0.43322194675002695,0.9424075940764807,0.4307692307692308,0.9294190074848091,0.42370675631710225,0.8942230613904569,0.36990654205607476,0.8469924791835188,0.9801128205128204,1.0,0.8966666666666666,0.945518453427065,1300,300,500,0.014364935457706451,0.0014168957713991404,0.0138561325147748,0.018719511106610298,0.011205891147255898,0.019793260842561722,0.0011862447718158364,0.003390918718650937,0.0005510977352969348,0.0026091146282851696,0.01124644186347723,0.01265550497919321,0.0013217502273619175,0.0016823691548779607,0.0015583991771563888,2.858507969127369,1.2996384618390562,1.3509900815937546,1.616349466149614,0.42652659712532315,0.49061916121419114,-0.07248953549376169
002_window_200,adaptive,last_patch,70.99365377426147,1.7498018741607666,0.8226025,0.5170670037926675,0.818,0.6336173508907823,0.021769872,0.62151533688718,0.8923761665112564,0.6152225441137741,0.885233376981066,0.5895922746781116,0.8350596551303247,0.5007128599942972,0.7406558452395879,0.9755564102564104,0.7382198952879581,0.94,0.8269794721407625,1300,300,500,0.013120598159730434,0.0014148094924166799,0.010894613340497017,0.020243752747774124,0.00863336306065321,0.02069336362183094,0.0011287233792245388,0.002330285497009754,0.0006646718829870224,0.0031396127305924892,0.008500931784510612,0.014905828051269054,0.0012361890403553843,0.0016647164011374116,0.0015002534491941333,2.064513675152147,0.7422183163293629,1.8581415910474788,0.889221191532703,0.8993570598767473,-0.5036170881362011,-0.03055990547003217
002_window_200,default,all_patches,70.99365377426147,9.11295223236084,0.6905781009339802,0.15371880302967592,0.8452435138825671,0.2601295745053406,0.009826296,0.2410485564051696,0.8971771085626594,0.24043852719600778,0.8594369496186047,0.23224707465084543,0.7299049418485831,0.15427058490642306,0.5548043490736123,0.9573692307692308,0.19605263157894737,0.9933333333333333,0.3274725274725275,1300,300,500,0.014361797831952572,0.0014165847096592188,0.013855050317943096,0.01869877427816391,0.011198061518371105,0.01980729214847088,0.0011864600237458944,0.003386105177924037,0.0005530801718123257,0.0026053707115352154,0.011255365796387196,0.012608980759978294,0.0013198686065152287,0.00168138206936419,0.0015576948644593358,2.8539323456596972,1.299658496331149,1.3495989082016429,1.614746362281237,0.42471005288550395,0.49018969285133984,-0.07486236763829984
002_window_200,default,last_patch,70.99365377426147,1.8258206844329834,0.7705324999999998,0.43283582089552236,0.696,0.5337423312883436,0.012300737,0.5625942684766214,0.8806385328383454,0.5625942684766214,0.870093910435517,0.4677087985707905,0.7821436240128402,0.3385956416464891,0.6321524006114558,0.8616538461538463,0.4824561403508772,0.7333333333333333,0.582010582010582,1300,300,500,0.01313073094934225,0.0014198380522429943,0.010898294858634472,0.020274532958865166,0.008614081889390945,0.02079654298722744,0.001131783938035369,0.002341611310839653,0.0006710118032060564,0.00312846340239048,0.008540202863514423,0.014900061301887035,0.0012286005076020956,0.001674041268415749,0.001481887069530785,2.0689378447320124,0.7484836882584387,1.8603382105614459,0.8970208351849721,0.9000112301827917,-0.48973431936978556,-0.03542153952730309
002_window_200,normalized,all_patches,70.99365377426147,9.114523887634277,0.8407930836001218,0.26,0.8816568047337278,0.4015756193635327,0.042456746,0.391368664780036,0.9384639933531176,0.3895560348990696,0.9264140852604349,0.3823952657364141,0.8841979259949573,0.3401247677196708,0.8316901392228411,0.9773538461538461,1.0,0.9133333333333333,0.9547038327526133,1300,300,500,0.014355595223605633,0.0014170121867209673,0.013846752233803272,0.01871052384376526,0.011200929991900921,0.019773975014686584,0.0011868575820699334,0.0033867883030325174,0.0005524223670363426,0.0026081320829689503,0.011210610158741474,0.012663139961659908,0.0013235381338745356,0.0016769024077802896,0.001564841135405004,2.8535519498526156,1.2985444026029456,1.3512562379448083,1.611870226406143,0.42771456384767154,0.48772720166519495,-0.07210696774218306
002_window_200,normalized,last_patch,70.99365377426147,1.6858320236206055,0.8239974999999999,0.5225806451612903,0.81,0.6352941176470588,-0.280458,0.6284504806420319,0.8958036067917754,0.6269974397457403,0.8887206758230033,0.5942330290156377,0.8346871520394176,0.48657065005838845,0.7417581926683433,0.9705282051282051,0.7486486486486487,0.9233333333333333,0.826865671641791,1300,300,500,0.013124543242156506,0.0014210467925295234,0.010845507495105267,0.020417455583810806,0.00862107239663601,0.020484723150730133,0.0011333541478961706,0.002341663232073188,0.0006708867731504142,0.003137379651889205,0.00826361682265997,0.015112371183931828,0.001230708323419094,0.001671052654273808,0.00147704326082021,2.0661172637408254,0.7463730973496187,1.8825708955820217,0.8955085022751368,0.9274943806037288,-0.49637295381380353,-0.004599096177376893
002_window_200,adaptive,all_patches,80.57948040962219,9.11347770690918,0.8264266225493849,0.36092557251908397,0.6886663632225762,0.4736265456252935,0.028615087,0.5923865725065299,0.985999782445208,0.5907847267620638,0.9810126357520684,0.5068753206772704,0.929390064927653,0.31454882427892966,0.7499300539724041,0.9565358974358973,1.0,0.5666666666666667,0.723404255319149,1300,300,500,0.012227336876094341,0.0032222410663962364,0.00987453106790781,0.03236380219459534,0.009149434044957161,0.011498906649649143,0.0031713915523141623,0.0036574352998286486,0.002919508144259453,0.0037356659304350615,0.004440178629010916,0.02425985224545002,0.0019762059673666954,0.002153632463887334,0.002723743673413992,1.153255190015225,0.9790558303066452,3.2774993766320413,0.2435632194076354,2.526582869661851,-0.030322914745038575,1.4935172865521742
002_window_200,adaptive,last_patch,80.57948040962219,1.7976551055908203,0.8478424999999999,0.573394495412844,0.75,0.6499133448873483,0.030088045,0.6842566449225976,0.9413390498854559,0.6842566449225976,0.9385507734948383,0.6143750640828463,0.8918195956454122,0.4977767896843041,0.7527434551235159,0.6589717948717948,0.44802867383512546,0.4166666666666667,0.4317789291882556,1300,300,500,0.015258985571563244,0.0029059038497507572,0.009236559271812439,0.034530751407146454,0.008641177788376808,0.011816543526947498,0.0028141001239418983,0.0031996751204133034,0.0025437313597649336,0.003985698334872723,0.003943343181163073,0.02504853717982769,0.0018542278558015823,0.0018363440176472068,0.003056808840483427,1.1370113391054222,0.8027870711004949,3.73848237272741,0.20832128322677587,1.9910564322172895,-0.33139604442947673,1.1200480559853223
002_window_200,default,all_patches,80.57948040962219,8.946255445480347,0.8730008807027787,0.5171419416853572,0.7346381429221666,0.6069951109439639,0.016133888,0.7319189397991324,0.9929874617624016,0.7319189397991324,0.9908821832184167,0.6656244137327246,0.9587628026036318,0.48602242088832126,0.829114426763586,0.980848717948718,1.0,0.7,0.8235294117647058,1300,300,500,0.012227336876094341,0.0032222410663962364,0.00987453106790781,0.03236380219459534,0.009149434044957161,0.011498906649649143,0.0031713915523141623,0.0036574352998286486,0.002919508144259453,0.0037356659304350615,0.004440178629010916,0.02425985224545002,0.0019762059673666954,0.002153632463887334,0.002723743673413992,1.153255190015225,0.9790558303066452,3.2774993766320413,0.2435632194076354,2.526582869661851,-0.030322914745038575,1.4935172865521742
002_window_200,default,last_patch,80.57948040962219,1.706209421157837,0.90200875,0.805439330543933,0.77,0.787321063394683,0.016026916,0.8288267105572537,0.9668606762713821,0.8217622708456535,0.964145435795071,0.7800636786676464,0.9378818505420815,0.640742256788102,0.8360036667416733,0.6548051282051282,0.8279569892473119,0.25666666666666665,0.39185750636132316,1300,300,500,0.015258985571563244,0.0029059038497507572,0.009236559271812439,0.034530751407146454,0.008641177788376808,0.011816543526947498,0.0028141001239418983,0.0031996751204133034,0.0025437313597649336,0.003985698334872723,0.003943343181163073,0.02504853717982769,0.0018542278558015823,0.0018363440176472068,0.003056808840483427,1.1370113391054222,0.8027870711004949,3.73848237272741,0.20832128322677587,1.9910564322172895,-0.33139604442947673,1.1200480559853223
002_window_200,normalized,all_patches,80.57948040962219,9.135129690170288,0.8029498308298794,0.33126826417299826,0.6449704142011834,0.43771719823924626,0.5833518,0.5741909745852205,0.9805964595431097,0.5659798437536878,0.9733229381624342,0.45635162601626017,0.9054749468035624,0.2515180292958071,0.7133218181479942,0.9398435897435896,1.0,0.6333333333333333,0.7755102040816326,1300,300,500,0.012227336876094341,0.0032222410663962364,0.00987453106790781,0.03236380219459534,0.009149434044957161,0.011498906649649143,0.0031713915523141623,0.0036574352998286486,0.002919508144259453,0.0037356659304350615,0.004440178629010916,0.02425985224545002,0.0019762059673666954,0.002153632463887334,0.002723743673413992,1.153255190015225,0.9790558303066452,3.2774993766320413,0.2435632194076354,2.526582869661851,-0.030322914745038575,1.4935172865521742
